avg_occupancy,median_price,commercial_pct,licensed_pct,avg_availability,avg_reviews,occupancy_rate,city
0.001022724936183637,0.013033800922701975,-0.06655163200493436,-0.005350463009941591,-0.013548737705356612,0.007729807675391874,-0.006495314503343281,-0.003142565299543512
0.10086952319354693,-0.01715142443567038,0.01177736092796459,-0.0007239766783493762,-0.004402334875574117,0.00048750026362943044,0.06194069247192013,-0.004161312778439813
-0.009235244691281308,0.01314056035263537,-0.0004022012921000754,0.004209382387967436,0.005029245131129082,0.0016626301163531496,-0.0015274336757346131,0.0036116286454620124
0.11803898391040807,0.04228129164576393,0.05459422427386183,0.017107958195498322,0.004993535151784222,-2.4062183135268204e-06,0.06490872826320533,-0.0064369250775917946
0.011540903293319416,-0.0055877929517617365,-0.044116450370259616,-0.00557141368820851,-0.003208803379398047,0.008931243124163234,-0.003098837479666715,-0.0038173512253677974
-0.04710614323473924,0.019145341779721478,-0.060081925474255754,0.001398986526852094,-0.0005470551812197268,0.011206537606638606,-0.023505050290105713,-0.0017847377914902666
0.013586572965896371,0.0021022572382491944,-0.027880437626838745,-0.0033652680390700218,0.03818171061429946,-0.0024118420582901774,0.0014166841977231745,0.008294192001987763
0.06454273205864718,-0.017790396713264944,0.020187306676276377,0.001463380023853855,0.003177255914545524,0.003949349451483261,0.021857223336146397,0.00675661544058419
0.0859695259721358,-0.007326897709890413,-0.035260078516981375,-0.002714021047678128,0.0008209110324224929,-0.008550560737696973,0.030715335672731738,-0.009241056905816064
-0.053652019924235364,-0.013709913299604293,-0.02498841438439625,-0.002943729868680561,-0.002062477948334384,0.0017002379460920015,-0.02299462408203824,-0.004410744753416829
0.05298310762413391,-0.021899569340111485,0.029426261840320614,-0.007735908118945235,-0.012797665361695703,0.005008889395157242,0.023129612592189118,-0.00413743300244701
-0.016106878593963647,-0.009429465365633442,0.0560748642567459,0.015090150442466829,-0.007189427021251256,0.002045077086216244,-0.007514344598648121,-0.0025681632194068985
0.050937738913023,-0.023705666705684112,0.06865381359578956,0.018939222099451758,0.0027028203016450413,-0.00013810886460332775,0.02136685772171509,-0.00043943091765715674
-0.035944869721920396,-0.01103118911524961,0.021438415762132478,-0.001932047176621409,0.0160123619625928,-0.006183624958282018,-0.015387821489405106,0.0030776786818801794
-0.008033807640539167,-0.011434893840240023,-0.007329729258230697,0.0005421188243505171,0.040646765580175846,0.015697368348913044,-0.004141120268775477,9.260889276765927e-05
-0.017180317989663945,-0.012051832429488688,0.07480307352239474,-0.013672184009204898,0.0033981469417875172,-0.011328385240955533,-0.003619600077876106,0.0038361183873620456
-0.029048868361820978,0.012652737696351554,-0.09416289150769286,-0.00014207605659788506,0.0018319979625092888,-0.010676489420602753,-0.012254549420061343,-0.0035574112661246383
0.02341926283602789,-0.009036642543070154,-0.04650933343044474,-0.0010552704549255882,0.0015792287836791559,-2.717566787568815e-05,0.0082498596590374,0.007395763331338322
-0.03003779005401637,0.01180890326302224,-0.07457320499025939,0.001502822427012265,0.0026262496529154593,-0.0074599842443362,-0.012283088828611672,0.003726364123648756
0.03807371761882391,-0.017252025669504123,0.06419399984172262,-0.0023445828342646196,0.0001654295907962818,0.0017750035880941812,0.012848444174035027,0.004622950658951433
0.05307161286276473,-0.009911074366656076,-0.05452332728362215,0.0013833586322369463,0.007836229575207581,-0.0035075721931036833,0.01913927535687283,0.008646034131811772
-0.03450267491972663,0.02075726840207581,0.00541853237545769,0.004117984691083645,0.0033434190438448126,-0.004783387004043754,-0.013025994378216327,0.006454562534227245
-0.046322812140054674,0.0311206829643848,0.023389979980181934,0.009972391957949694,0.010626887894596442,-0.011540996327954271,-0.020142711978190724,0.007729707852302035
0.0829923041859409,-0.00664361429006695,-0.08008568879951157,-0.001095802758741948,0.0022564197576548273,-0.015375801788527273,0.02612031906981928,-0.007034911250095159
0.018071404469847133,-0.006193149727008549,0.022686298113476954,0.011914717824208705,0.01964065470354902,0.0044733218363219454,0.005207734782012903,0.003688329744594838
-0.11060276545973345,0.009338614571684221,0.07495042653947749,-0.007089892325479336,-0.009383445840670647,-0.0020762004184681953,-0.04831037032400428,0.002533364083843155
-0.004998195337481738,0.01783657261089521,0.07712253780997001,0.009844498426045728,-0.008208093523347665,0.004492625726803807,-0.007255700888283596,-0.001514781629822586
-0.09666202475046494,0.011808876035205168,-0.06595011828298591,-0.0031333763587886093,-0.009459664815853157,-0.0010576860390186583,-0.044381755764467186,0.001980951693539283
-0.08832932146266634,0.017024297592676308,0.0036522827913513228,-0.0015891657880492537,0.0011751986951591736,0.004576348019407673,-0.04404521176616812,0.005187960473068225
-0.08975302599763949,-0.002405988601646075,-0.07854878999459206,-0.002663839604729221,-0.00015858664201213448,-0.008337722225138558,-0.040095567766383136,-0.00484135287245427
0.004510145820298348,-0.014720470801716606,0.07265654019885649,0.01454616371015912,0.0009863161878567329,0.0019330657616817642,-0.003415999175342563,-0.0011949285452913965
0.1060167174207792,-0.01715340203189026,0.009560317799822301,0.008756030855464675,0.004789142758855705,0.004647299084704786,0.036817420563225546,0.004179443233217877
0.027102072426267054,-0.0039957379361983646,-0.03977025222928385,0.008760965352452394,0.025772574889116558,-0.0001306775248531968,0.007204327971283528,0.009436753781884747
0.005995444820264716,-0.009575397087099653,0.008811100178908729,-0.005797642556716397,-0.009470967595717238,-0.0024469927641853286,-0.0022872117934596057,0.004240226870050083
0.08963827730909747,0.017808772274933146,-0.08026033095177545,-0.0028456813568036965,0.014323173833313522,-0.018863465918502156,0.03254255792458438,-0.00842282324217305
-0.060339618126930845,-0.01049606586380726,0.00845722049172442,0.006020496156011559,-0.01696091267022595,-0.0007711721601602324,-0.02490387032592071,0.0055197192887464636
-0.035728316038314945,0.03073470016125449,0.04966914343158199,-0.006872655173607539,0.00333599190223999,0.010691956827255074,-0.014928754502321602,-0.0060674392263193495
-0.012948625849521238,-0.01175967511428121,0.0045973137196441164,-0.0004884122272122408,0.0023207718098589075,-0.0031351966094348917,-0.005049811988514575,0.005580767200491381
0.053244508289858015,0.023573708736011438,-0.04825586221847571,-0.0043020577018583256,0.0008247911716366506,-0.020683883962243136,0.021983992558142262,-0.010847794596083819
0.005344304560863348,-0.012087561308373186,0.0871807413751887,0.010274660127282367,-0.008265126850291332,0.001711794425244965,-0.003495082475322199,-0.0013182279946076221
0.059543842502764066,-0.025252300611638787,0.028834756568818003,0.011570433272911781,0.00723872562410165,0.0038490215361845744,0.026522698100825408,0.0009924645278290667
-0.062306788439274535,-0.0071100592456826055,-0.044845171306721235,-0.005736956961277051,0.00033778543228828097,0.0045365196476729,-0.031425016453917355,-0.004520772402003172
-0.05133932827564331,-0.004072982016311623,-0.0767173251094995,0.009060718301950826,0.0027785530803827486,-0.005106648690314744,-0.022712551204239522,0.004765204590111546
-0.055036946454267786,0.013995890635340128,-0.08124122509680569,-0.0011094358509809346,0.0003153346647438658,-0.01129338491062314,-0.028176324185000205,-0.003534068191818568
-0.05104547611639938,0.0020967605518730364,0.006493285457449609,-0.0022859041225858335,0.03284469147759998,-0.01723309789544635,-0.023466143527889168,0.0013931943189295344
-0.04692226694803529,0.014556427188126995,-0.09476927079274275,-0.0028972390752365147,-0.0007576239429314239,-0.01713462077940838,-0.022950928906583894,-0.004626725356436645
0.11915918996752121,0.05134529829932931,0.019330419033258342,0.005682400005737268,0.00794979295277889,0.005964854162971067,0.04565451240408789,0.0037608586382307722
0.09418026999970036,-0.019961663913039985,0.009475049941446967,-0.0029091304304263103,-0.002879640296113908,-0.011790933638325313,0.030074378718649507,0.0018918043299610838
-0.10817814632269362,-0.006086129304472024,-0.048875845674936996,-0.001859903687339677,0.0013746707206386062,-0.007664037035546053,-0.04155390953691275,0.0027231796000760375
-0.04153594440711809,0.024870255195518998,0.02598112038706142,0.006665907102592717,-0.0025131320180385823,0.01267185341195166,-0.018355309639804834,0.003978349740466869
0.04541478291681755,-0.011889551780025343,-0.014415784433558388,0.0055971385788112175,0.030067556762374808,0.0016329129069766694,0.018200809969697536,0.007411599465287689
-0.00310358737144669,0.018632531859232044,0.08904040614738579,0.009703249386589556,-0.009321073372316638,0.004053227133810739,-0.00675167028879316,-0.0012415183423699404
